id,type,longitude,latitude,TEMP_FLAG,HUMIDEX_FLAG,LOCAL_MONTH,PRECIP_AMOUNT_FLAG,WINDCHILL_FLAG,WIND_SPEED_FLAG,LOCAL_DATE,RELATIVE_HUMIDITY_FLAG,WEATHER_ENG_DESC,LOCAL_HOUR,RELATIVE_HUMIDITY,LOCAL_DAY,STATION_PRESSURE_FLAG,WIND_SPEED,VISIBILITY,LOCAL_YEAR,UTC_DAY,TEMP,DEW_POINT_TEMP,PROVINCE_CODE,CLIMATE_IDENTIFIER,HUMIDEX,ID,WIND_DIRECTION_FLAG,WINDCHILL,DEW_POINT_TEMP_FLAG,UTC_YEAR,UTC_MONTH,STATION_PRESSURE,WIND_DIRECTION,STATION_NAME,PRECIP_AMOUNT,VISIBILITY_FLAG,UTC_DATE,WEATHER_FRE_DESC
6049443.2017.12.6.15,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-06 15:00:00,,,15,74.0,6,,56.0,,2017,6,-6.4,-10.3,ON,6049443,,6049443.2017.12.6.15,,-17.0,,2017,12,98.12,32.0,WELCOME ISLAND (AUT),,,2017-12-06T20:00:00,ND
6049443.2017.12.6.20,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-06 20:00:00,,,20,80.0,6,,63.0,,2017,7,-7.6,-10.4,ON,6049443,,6049443.2017.12.6.20,,-20.0,,2017,12,98.62,32.0,WELCOME ISLAND (AUT),,,2017-12-07T01:00:00,ND
6049443.2017.12.6.21,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-06 21:00:00,,,21,83.0,6,,56.0,,2017,7,-8.1,-10.5,ON,6049443,,6049443.2017.12.6.21,,-20.0,,2017,12,98.78,32.0,WELCOME ISLAND (AUT),,,2017-12-07T02:00:00,ND
6049443.2017.12.11.15,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-11 15:00:00,,,15,78.0,11,,60.0,,2017,11,-7.5,-10.6,ON,6049443,,6049443.2017.12.11.15,,-19.0,,2017,12,98.23,33.0,WELCOME ISLAND (AUT),,,2017-12-11T20:00:00,ND
6049443.2017.12.11.16,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-11 16:00:00,,,16,76.0,11,,63.0,,2017,11,-8.2,-11.6,ON,6049443,,6049443.2017.12.11.16,,-20.0,,2017,12,98.39,33.0,WELCOME ISLAND (AUT),,,2017-12-11T21:00:00,ND
6049443.2017.12.11.17,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-11 17:00:00,,,17,78.0,11,,60.0,,2017,11,-9.2,-12.3,ON,6049443,,6049443.2017.12.11.17,,-22.0,,2017,12,98.58,33.0,WELCOME ISLAND (AUT),,,2017-12-11T22:00:00,ND
6049443.2017.12.11.19,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-11 19:00:00,,,19,76.0,11,,61.0,,2017,12,-11.0,-14.4,ON,6049443,,6049443.2017.12.11.19,,-24.0,,2017,12,98.88,33.0,WELCOME ISLAND (AUT),,,2017-12-12T00:00:00,ND
6049443.2017.12.11.20,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-11 20:00:00,,,20,75.0,11,,57.0,,2017,12,-11.8,-15.3,ON,6049443,,6049443.2017.12.11.20,,-25.0,,2017,12,99.01,33.0,WELCOME ISLAND (AUT),,,2017-12-12T01:00:00,ND
6049443.2017.12.19.14,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-19 14:00:00,,,14,69.0,19,,61.0,,2017,19,-2.0,-6.9,ON,6049443,,6049443.2017.12.19.14,,-12.0,,2017,12,97.66,30.0,WELCOME ISLAND (AUT),,,2017-12-19T19:00:00,ND
6049443.2017.12.19.15,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-19 15:00:00,,,15,63.0,19,,61.0,,2017,19,-3.5,-9.6,ON,6049443,,6049443.2017.12.19.15,,-14.0,,2017,12,97.8,29.0,WELCOME ISLAND (AUT),,,2017-12-19T20:00:00,ND
6049443.2017.12.19.16,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-19 16:00:00,,,16,64.0,19,,64.0,,2017,19,-4.6,-10.5,ON,6049443,,6049443.2017.12.19.16,,-15.0,,2017,12,97.95,30.0,WELCOME ISLAND (AUT),,,2017-12-19T21:00:00,ND
6049443.2017.12.19.18,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-19 18:00:00,,,18,71.0,19,,57.0,,2017,19,-7.0,-11.4,ON,6049443,,6049443.2017.12.19.18,,-18.0,,2017,12,98.36,32.0,WELCOME ISLAND (AUT),,,2017-12-19T23:00:00,ND
6049443.2017.12.20.3,Feature,-89.11944444444444,48.369166666666665,,,12,M,,,2017-12-20 03:00:00,,,3,73.0,20,,51.0,,2017,20,-10.2,-14.1,ON,6049443,,6049443.2017.12.20.3,,-22.0,,2017,12,99.2,30.0,WELCOME ISLAND (AUT),,,2017-12-20T08:00:00,ND
6158731.2017.1.4.11,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2017-01-04 11:00:00,,,11,67.0,4,,59.0,24.1,2017,4,-0.9,-6.3,ON,6158731,,6158731.2017.1.4.11,,-10.0,,2017,1,97.83,26.0,TORONTO INTL A,,,2017-01-04T16:00:00,ND
6158731.2017.1.4.12,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2017-01-04 12:00:00,,,12,67.0,4,,56.0,24.1,2017,4,-2.6,-7.9,ON,6158731,,6158731.2017.1.4.12,,-12.0,,2017,1,97.85,27.0,TORONTO INTL A,,,2017-01-04T17:00:00,ND
6158731.2017.1.11.1,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2017-01-11 01:00:00,,Rain,1,87.0,11,,60.0,11.3,2017,11,7.1,5.1,ON,6158731,,6158731.2017.1.11.1,,,,2017,1,97.85,25.0,TORONTO INTL A,,,2017-01-11T06:00:00,Pluie
6158731.2017.1.11.2,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2017-01-11 02:00:00,,,2,71.0,11,,80.0,24.1,2017,11,4.0,-0.8,ON,6158731,,6158731.2017.1.11.2,,,,2017,1,98.26,26.0,TORONTO INTL A,,,2017-01-11T07:00:00,ND
6158731.2017.1.11.3,Feature,-79.63055555555556,43.67666666666667,,,1,,,,2017-01-11 03:00:00,,,3,67.0,11,,58.0,24.1,2017,11,3.8,-1.8,ON,6158731,,6158731.2017.1.11.3,,,,2017,1,98.63,26.0,TORONTO INTL A,,,2017-01-11T08:00:00,ND
6158731.2017.2.8.2,Feature,-79.63055555555556,43.67666666666667,,,2,,,,2017-02-08 02:00:00,,,2,86.0,8,,52.0,24.1,2017,8,3.0,0.9,ON,6158731,,6158731.2017.2.8.2,,,,2017,2,97.36,28.0,TORONTO INTL A,,,2017-02-08T07:00:00,ND
6158731.2017.2.8.5,Feature,-79.63055555555556,43.67666666666667,,,2,,,,2017-02-08 05:00:00,,,5,72.0,8,,53.0,24.1,2017,8,0.9,-3.6,ON,6158731,,6158731.2017.2.8.5,,,,2017,2,97.99,31.0,TORONTO INTL A,,,2017-02-08T10:00:00,ND
6158731.2017.2.12.21,Feature,-79.63055555555556,43.67666666666667,,,2,,,,2017-02-12 21:00:00,,,21,74.0,12,,51.0,24.1,2017,13,0.4,-3.7,ON,6158731,,6158731.2017.2.12.21,,,,2017,2,98.54,30.0,TORONTO INTL A,,,2017-02-13T02:00:00,ND
6158731.2017.3.1.20,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-01 20:00:00,,,20,77.0,1,,58.0,24.1,2017,2,6.0,2.3,ON,6158731,,6158731.2017.3.1.20,,,,2017,3,97.19,26.0,TORONTO INTL A,,,2017-03-02T01:00:00,ND
6158731.2017.3.1.22,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-01 22:00:00,,Cloudy,22,70.0,1,,56.0,24.1,2017,2,1.7,-3.2,ON,6158731,,6158731.2017.3.1.22,,,,2017,3,97.5,27.0,TORONTO INTL A,,,2017-03-02T03:00:00,Nuageux
6158731.2017.3.2.1,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-02 01:00:00,,Mostly Cloudy,1,56.0,2,,52.0,24.1,2017,2,-4.1,-11.6,ON,6158731,,6158731.2017.3.2.1,,-14.0,,2017,3,98.0,31.0,TORONTO INTL A,,,2017-03-02T06:00:00,Généralement nuageux
6158731.2017.3.8.11,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-08 11:00:00,,,11,38.0,8,,54.0,24.1,2017,8,8.4,-5.1,ON,6158731,,6158731.2017.3.8.11,,,,2017,3,98.55,24.0,TORONTO INTL A,,,2017-03-08T16:00:00,ND
6158731.2017.3.8.12,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-08 12:00:00,,,12,33.0,8,,53.0,24.1,2017,8,9.5,-6.0,ON,6158731,,6158731.2017.3.8.12,,,,2017,3,98.45,24.0,TORONTO INTL A,,,2017-03-08T17:00:00,ND
6158731.2017.3.8.17,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-08 17:00:00,,,17,37.0,8,,51.0,24.1,2017,8,6.3,-7.4,ON,6158731,,6158731.2017.3.8.17,,,,2017,3,98.53,28.0,TORONTO INTL A,,,2017-03-08T22:00:00,ND
6158731.2017.3.10.13,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-10 13:00:00,,Mostly Cloudy,13,36.0,10,,51.0,24.1,2017,10,-5.8,-18.6,ON,6158731,,6158731.2017.3.10.13,,-16.0,,2017,3,99.76,31.0,TORONTO INTL A,,,2017-03-10T18:00:00,Généralement nuageux
6158731.2017.3.10.14,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-10 14:00:00,,,14,34.0,10,,51.0,24.1,2017,10,-5.5,-19.1,ON,6158731,,6158731.2017.3.10.14,,-16.0,,2017,3,99.76,31.0,TORONTO INTL A,,,2017-03-10T19:00:00,ND
6158731.2017.3.10.15,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-10 15:00:00,,,15,37.0,10,,56.0,24.1,2017,10,-7.4,-19.8,ON,6158731,,6158731.2017.3.10.15,,-19.0,,2017,3,99.85,31.0,TORONTO INTL A,,,2017-03-10T20:00:00,ND
6158731.2017.3.10.16,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-10 16:00:00,,Snow Showers,16,50.0,10,,58.0,9.7,2017,10,-8.2,-16.9,ON,6158731,,6158731.2017.3.10.16,,-20.0,,2017,3,99.9,32.0,TORONTO INTL A,,,2017-03-10T21:00:00,Averses de neige
6158731.2017.3.10.17,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-10 17:00:00,,,17,38.0,10,,52.0,24.1,2017,10,-9.1,-21.0,ON,6158731,,6158731.2017.3.10.17,,-21.0,,2017,3,99.97,31.0,TORONTO INTL A,,,2017-03-10T22:00:00,ND
6158731.2017.3.15.15,Feature,-79.63055555555556,43.67666666666667,,,3,,,,2017-03-15 15:00:00,,,15,39.0,15,,58.0,24.1,2017,15,-3.0,-15.1,ON,6158731,,6158731.2017.3.15.15,,-13.0,,2017,3,99.06,31.0,TORONTO INTL A,,,2017-03-15T20:00:00,ND
6158731.2017.4.7.10,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-07 10:00:00,,Cloudy,10,75.0,7,,57.0,24.1,2017,7,0.0,-3.9,ON,6158731,,6158731.2017.4.7.10,,-9.0,,2017,4,98.23,33.0,TORONTO INTL A,,,2017-04-07T15:00:00,Nuageux
6158731.2017.4.7.11,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-07 11:00:00,,,11,71.0,7,,53.0,24.1,2017,7,0.5,-4.2,ON,6158731,,6158731.2017.4.7.11,,,,2017,4,98.29,34.0,TORONTO INTL A,,,2017-04-07T16:00:00,ND
6158731.2017.4.7.13,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-07 13:00:00,,Mostly Cloudy,13,60.0,7,,54.0,24.1,2017,7,2.5,-4.5,ON,6158731,,6158731.2017.4.7.13,,,,2017,4,98.41,34.0,TORONTO INTL A,,,2017-04-07T18:00:00,Généralement nuageux
6158731.2017.4.7.14,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-07 14:00:00,,,14,55.0,7,,55.0,24.1,2017,7,3.2,-5.0,ON,6158731,,6158731.2017.4.7.14,,,,2017,4,98.45,33.0,TORONTO INTL A,,,2017-04-07T19:00:00,ND
6158731.2017.4.7.15,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-07 15:00:00,,,15,52.0,7,,54.0,24.1,2017,7,3.8,-5.2,ON,6158731,,6158731.2017.4.7.15,,,,2017,4,98.43,33.0,TORONTO INTL A,,,2017-04-07T20:00:00,ND
6158731.2017.4.16.12,Feature,-79.63055555555556,43.67666666666667,,,4,,,,2017-04-16 12:00:00,,,12,54.0,16,,57.0,24.1,2017,16,20.9,11.4,ON,6158731,,6158731.2017.4.16.12,,,,2017,4,98.57,26.0,TORONTO INTL A,,,2017-04-16T17:00:00,ND
6158731.2017.10.15.16,Feature,-79.63055555555556,43.67666666666667,,,10,,,,2017-10-15 16:00:00,,Mostly Cloudy,16,71.0,15,,53.0,24.1,2017,15,18.4,13.2,ON,6158731,,6158731.2017.10.15.16,,,,2017,10,98.2,27.0,TORONTO INTL A,,,2017-10-15T21:00:00,Généralement nuageux
6158731.2017.10.15.17,Feature,-79.63055555555556,43.67666666666667,,,10,,,,2017-10-15 17:00:00,,,17,72.0,15,,53.0,24.1,2017,15,15.2,10.2,ON,6158731,,6158731.2017.10.15.17,,,,2017,10,98.47,29.0,TORONTO INTL A,,,2017-10-15T22:00:00,ND
6158731.2017.11.10.1,Feature,-79.63055555555556,43.67666666666667,,,11,,,,2017-11-10 01:00:00,,Mostly Cloudy,1,53.0,10,,52.0,24.1,2017,10,-4.7,-13.0,ON,6158731,,6158731.2017.11.10.1,,-15.0,,2017,11,100.03,33.0,TORONTO INTL A,,,2017-11-10T06:00:00,Généralement nuageux
6054425.2017.7.30.9,Feature,-84.81416666666667,47.723055555555554,,,7,,,,2017-07-30 09:00:00,,,9,69.0,30,,110.0,,2017,30,20.3,14.4,ON,6054425,,6054425.2017.7.30.9,,,,2017,7,97.19,12.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-07-30T14:00:00,ND
6054425.2017.9.18.5,Feature,-84.81416666666667,47.723055555555554,,,9,,,,2017-09-18 05:00:00,,,5,99.0,18,,51.0,,2017,18,4.7,4.6,ON,6054425,,6054425.2017.9.18.5,,,,2017,9,97.2,16.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-09-18T10:00:00,ND
6054425.2017.9.18.7,Feature,-84.81416666666667,47.723055555555554,,,9,,,,2017-09-18 07:00:00,,,7,99.0,18,,119.0,,2017,18,3.7,3.6,ON,6054425,,6054425.2017.9.18.7,,,,2017,9,97.29,16.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-09-18T12:00:00,ND
6054425.2017.11.13.2,Feature,-84.81416666666667,47.723055555555554,,,11,,,,2017-11-13 02:00:00,,,2,96.0,13,,69.0,,2017,13,-1.3,-1.8,ON,6054425,,6054425.2017.11.13.2,,-11.0,,2017,11,97.75,29.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-11-13T07:00:00,ND
6054425.2017.11.13.3,Feature,-84.81416666666667,47.723055555555554,,,11,,,,2017-11-13 03:00:00,,,3,96.0,13,,61.0,,2017,13,-1.0,-1.5,ON,6054425,,6054425.2017.11.13.3,,-10.0,,2017,11,97.76,18.0,LAKE SUPERIOR PROVINCIAL PARK,0.2,,2017-11-13T08:00:00,ND
6054425.2017.12.16.22,Feature,-84.81416666666667,47.723055555555554,,,12,,,,2017-12-16 22:00:00,,,22,76.0,16,,55.0,,2017,17,-28.0,-30.9,ON,6054425,,6054425.2017.12.16.22,,-47.0,,2017,12,97.5,20.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-12-17T03:00:00,ND
6054425.2017.12.16.23,Feature,-84.81416666666667,47.723055555555554,,,12,,,,2017-12-16 23:00:00,,,23,75.0,16,,51.0,,2017,17,-29.0,-32.0,ON,6054425,,6054425.2017.12.16.23,,-48.0,,2017,12,97.51,20.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-12-17T04:00:00,ND
6054425.2017.12.17.4,Feature,-84.81416666666667,47.723055555555554,,,12,,,,2017-12-17 04:00:00,,,4,80.0,17,,53.0,,2017,17,-23.4,-26.0,ON,6054425,,6054425.2017.12.17.4,,-40.0,,2017,12,97.5,14.0,LAKE SUPERIOR PROVINCIAL PARK,0.0,,2017-12-17T09:00:00,ND
6048260.2017.1.12.17,Feature,-89.32166666666667,48.371944444444445,,,1,,,,2017-01-12 17:00:00,,"Snow,Blowing Snow",17,58.0,12,,54.0,1.0,2017,12,-15.2,-21.8,ON,6048260,,6048260.2017.1.12.17,,-29.0,,2017,1,99.08,28.0,THUNDER BAY,0.0,,2017-01-12T22:00:00,"Neige,Poudrerie élevée"
6048260.2017.3.7.15,Feature,-89.32166666666667,48.371944444444445,,,3,,,,2017-03-07 15:00:00,,Snow,15,67.0,7,,52.0,16.1,2017,7,-1.2,-6.5,ON,6048260,,6048260.2017.3.7.15,,-10.0,,2017,3,96.54,24.0,THUNDER BAY,0.0,,2017-03-07T20:00:00,Neige
6010735.2017.3.8.14,Feature,-89.89694444444444,53.81777777777778,,,3,,,,2017-03-08 14:00:00,,"Moderate Snow,Blowing Snow",14,77.0,8,,52.0,0.6,2017,8,-18.4,-21.5,ON,6010735,,6010735.2017.3.8.14,,-33.0,,2017,3,96.43,30.0,BIG TROUT LAKE A,0.0,,2017-03-08T19:00:00,"Neige modérée,Poudrerie élevée"
6010735.2017.3.8.17,Feature,-89.89694444444444,53.81777777777778,,,3,,,,2017-03-08 17:00:00,,"Heavy Snow,Blowing Snow",17,76.0,8,,54.0,0.4,2017,8,-19.8,-23.1,ON,6010735,,6010735.2017.3.8.17,,-36.0,,2017,3,97.12,31.0,BIG TROUT LAKE A,0.0,,2017-03-08T22:00:00,"Neige forte,Poudrerie élevée"
6010735.2017.3.20.7,Feature,-89.89694444444444,53.81777777777778,,,3,,,,2017-03-20 07:00:00,,Snow,7,71.0,20,,58.0,8.1,2017,20,-6.8,-11.2,ON,6010735,,6010735.2017.3.20.7,,-18.0,,2017,3,97.68,30.0,BIG TROUT LAKE A,0.0,,2017-03-20T12:00:00,Neige
6072223.2017.1.11.5,Feature,-79.8488888888889,47.695,,,1,,,,2017-01-11 05:00:00,,Snow,5,85.0,11,,52.0,1.2,2017,11,-1.1,-3.2,ON,6072223,,6072223.2017.1.11.5,,-10.0,,2017,1,96.38,24.0,EARLTON A,0.2,,2017-01-11T10:00:00,Neige
6072223.2017.11.16.14,Feature,-79.8488888888889,47.695,,,11,,,,2017-11-16 14:00:00,,Snow,14,79.0,16,,54.0,6.4,2017,16,-2.9,-6.1,ON,6072223,,6072223.2017.11.16.14,,-12.0,,2017,11,98.24,34.0,EARLTON A,0.0,,2017-11-16T19:00:00,Neige
6068145.2017.4.27.16,Feature,-80.79613333333333,46.63224722222222,,,4,,,,2017-04-27 16:00:00,,,16,87.0,27,,56.0,,2017,27,11.7,9.5,ON,6068145,,6068145.2017.4.27.16,,,,2017,4,95.83,20.0,SUDBURY CLIMATE,1.4,,2017-04-27T21:00:00,ND
6068145.2017.12.5.9,Feature,-80.79613333333333,46.63224722222222,,,12,,,,2017-12-05 09:00:00,,,9,84.0,5,,55.0,,2017,5,9.2,6.6,ON,6068145,,6068145.2017.12.5.9,,,,2017,12,95.18,19.0,SUDBURY CLIMATE,0.2,,2017-12-05T14:00:00,ND
6068145.2017.12.5.10,Feature,-80.79613333333333,46.63224722222222,,,12,,,,2017-12-05 10:00:00,,,10,68.0,5,,55.0,,2017,5,7.0,1.6,ON,6068145,,6068145.2017.12.5.10,,,,2017,12,95.29,21.0,SUDBURY CLIMATE,0.0,,2017-12-05T15:00:00,ND
6144473.2017.1.11.0,Feature,-81.1511111111111,43.03305555555556,,,1,,,,2017-01-11 00:00:00,,"Rain Showers,Fog",0,88.0,11,,52.0,6.4,2017,11,4.9,3.1,ON,6144473,,6144473.2017.1.11.0,,,,2017,1,96.74,25.0,LONDON A,,,2017-01-11T05:00:00,"Averses de pluie,Brouillard"
6144473.2017.3.8.11,Feature,-81.1511111111111,43.03305555555556,,,3,,,,2017-03-08 11:00:00,,,11,39.0,8,,54.0,24.1,2017,8,7.9,-5.2,ON,6144473,,6144473.2017.3.8.11,,,,2017,3,97.42,24.0,LONDON A,,,2017-03-08T16:00:00,ND
6144473.2017.3.8.12,Feature,-81.1511111111111,43.03305555555556,,,3,,,,2017-03-08 12:00:00,,,12,36.0,8,,64.0,24.1,2017,8,8.4,-5.8,ON,6144473,,6144473.2017.3.8.12,,,,2017,3,97.37,23.0,LONDON A,,,2017-03-08T17:00:00,ND
6144473.2017.3.8.13,Feature,-81.1511111111111,43.03305555555556,,,3,,,,2017-03-08 13:00:00,,Mainly Clear,13,29.0,8,,55.0,24.1,2017,8,9.2,-7.9,ON,6144473,,6144473.2017.3.8.13,,,,2017,3,97.29,25.0,LONDON A,,,2017-03-08T18:00:00,Généralement dégagé
6144473.2017.3.8.14,Feature,-81.1511111111111,43.03305555555556,,,3,,,,2017-03-08 14:00:00,,,14,27.0,8,,55.0,24.1,2017,8,8.6,-9.4,ON,6144473,,6144473.2017.3.8.14,,,,2017,3,97.24,25.0,LONDON A,,,2017-03-08T19:00:00,ND
6137286.2017.1.10.20,Feature,-79.17166666666667,43.19166666666667,,,1,,,,2017-01-10 20:00:00,,Rain,20,89.0,10,,52.0,19.3,2017,11,5.8,4.1,ON,6137286,,6137286.2017.1.10.20,,,,2017,1,99.05,19.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-01-11T01:00:00,Pluie
6137286.2017.3.8.11,Feature,-79.17166666666667,43.19166666666667,,,3,,,,2017-03-08 11:00:00,,,11,48.0,8,,54.0,24.1,2017,8,8.8,-1.6,ON,6137286,,6137286.2017.3.8.11,,,,2017,3,99.7,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-03-08T16:00:00,ND
6137286.2017.3.8.12,Feature,-79.17166666666667,43.19166666666667,,,3,,,,2017-03-08 12:00:00,,,12,40.0,8,,52.0,24.1,2017,8,9.8,-3.1,ON,6137286,,6137286.2017.3.8.12,,,,2017,3,99.6,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-03-08T17:00:00,ND
6137286.2017.3.8.13,Feature,-79.17166666666667,43.19166666666667,,,3,,,,2017-03-08 13:00:00,,Mainly Clear,13,37.0,8,,58.0,24.1,2017,8,10.4,-3.6,ON,6137286,,6137286.2017.3.8.13,,,,2017,3,99.55,24.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-03-08T18:00:00,Généralement dégagé
6137286.2017.3.8.14,Feature,-79.17166666666667,43.19166666666667,,,3,,,,2017-03-08 14:00:00,,,14,35.0,8,,73.0,24.1,2017,8,10.5,-4.3,ON,6137286,,6137286.2017.3.8.14,,,,2017,3,99.48,24.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-03-08T19:00:00,ND
6137286.2017.3.8.15,Feature,-79.17166666666667,43.19166666666667,,,3,,,,2017-03-08 15:00:00,,,15,38.0,8,,72.0,24.1,2017,8,10.2,-3.5,ON,6137286,,6137286.2017.3.8.15,,,,2017,3,99.41,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-03-08T20:00:00,ND
6137286.2017.4.10.13,Feature,-79.17166666666667,43.19166666666667,,,4,,,,2017-04-10 13:00:00,,Mostly Cloudy,13,41.0,10,,55.0,19.3,2017,10,23.1,9.3,ON,6137286,,6137286.2017.4.10.13,,,,2017,4,100.03,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-04-10T18:00:00,Généralement nuageux
6137286.2017.4.10.14,Feature,-79.17166666666667,43.19166666666667,,,4,,,,2017-04-10 14:00:00,,,14,43.0,10,,52.0,19.3,2017,10,23.4,10.3,ON,6137286,25.0,6137286.2017.4.10.14,,,,2017,4,100.11,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-04-10T19:00:00,ND
6137286.2017.4.16.11,Feature,-79.17166666666667,43.19166666666667,,,4,,,,2017-04-16 11:00:00,,,11,57.0,16,,58.0,24.1,2017,16,21.4,12.7,ON,6137286,,6137286.2017.4.16.11,,,,2017,4,99.55,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-04-16T16:00:00,ND
6137286.2017.5.18.16,Feature,-79.17166666666667,43.19166666666667,,,5,,,,2017-05-18 16:00:00,,Mainly Clear,16,42.0,18,,57.0,24.1,2017,18,29.0,15.0,ON,6137286,33.0,6137286.2017.5.18.16,,,,2017,5,99.48,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-05-18T21:00:00,Généralement dégagé
6137286.2017.10.15.15,Feature,-79.17166666666667,43.19166666666667,,,10,,,,2017-10-15 15:00:00,,Rain,15,70.0,15,,59.0,24.1,2017,15,20.3,14.6,ON,6137286,,6137286.2017.10.15.15,,,,2017,10,99.04,29.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-10-15T20:00:00,Pluie
6137286.2017.11.21.14,Feature,-79.17166666666667,43.19166666666667,,,11,,,,2017-11-21 14:00:00,,,14,44.0,21,,62.0,24.1,2017,21,11.6,-0.1,ON,6137286,,6137286.2017.11.21.14,,,,2017,11,99.51,23.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-11-21T19:00:00,ND
6137286.2017.11.28.15,Feature,-79.17166666666667,43.19166666666667,,,11,,,,2017-11-28 15:00:00,,,15,34.0,28,,53.0,24.1,2017,28,17.8,1.7,ON,6137286,,6137286.2017.11.28.15,,,,2017,11,100.22,22.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-11-28T20:00:00,ND
6137286.2017.12.6.13,Feature,-79.17166666666667,43.19166666666667,,,12,,,,2017-12-06 13:00:00,,Clear,13,40.0,6,,55.0,24.1,2017,6,3.9,-8.4,ON,6137286,,6137286.2017.12.6.13,,,,2017,12,99.82,25.0,ST. CATHARINES / NIAGARA DISTRICT A,,,2017-12-06T18:00:00,Dégagé
6106001.2017.3.22.0,Feature,-75.66666666666667,45.31666666666667,,,3,,,,2017-03-22 00:00:00,,,0,59.0,22,,53.0,24.1,2017,22,-7.1,-13.8,ON,6106001,,6106001.2017.3.22.0,,-18.0,,2017,3,100.13,33.0,OTTAWA INTL A,,,2017-03-22T05:00:00,ND
6106001.2017.3.22.4,Feature,-75.66666666666667,45.31666666666667,,,3,,,,2017-03-22 04:00:00,,Clear,4,46.0,22,,55.0,24.1,2017,22,-13.0,-22.4,ON,6106001,,6106001.2017.3.22.4,,-26.0,,2017,3,100.76,33.0,OTTAWA INTL A,,,2017-03-22T09:00:00,Dégagé
6106001.2017.10.30.7,Feature,-75.66666666666667,45.31666666666667,,,10,,,,2017-10-30 07:00:00,,"Rain,Fog",7,95.0,30,,52.0,3.2,2017,30,6.2,5.5,ON,6106001,,6106001.2017.10.30.7,,,,2017,10,96.2,26.0,OTTAWA INTL A,,,2017-10-30T12:00:00,"Pluie,Brouillard"
6016970.2017.4.2.15,Feature,-93.79305555555555,51.06722222222222,,,4,,,,2017-04-02 15:00:00,,Mostly Cloudy,15,49.0,2,,55.0,24.1,2017,2,11.1,0.8,ON,6016970,,6016970.2017.4.2.15,,,,2017,4,95.58,18.0,RED LAKE A,,,2017-04-02T21:00:00,Généralement nuageux
